IDS_PROPQUEST_INC_000000	Event
IDS_PROPQUEST_INC_005112	Willkommen zurück! Es freut mich, dich wieder zu sehen! Wie versprochen, booste ich dich auf Level 60 und gebe dir die Rüstungscoupons.
IDS_PROPQUEST_INC_005113	Sprich mich nochmals an, um deinen Preis zu erhalten!
IDS_PROPQUEST_INC_005114	Versprich mir, dass du wiederkommst!
IDS_PROPQUEST_INC_005115	Glückwunsch! Das ist leider alles, mit dem ich dir helfen konnte. Ich wünsche dir aber viel Glück für dein Abenteuer!
IDS_PROPQUEST_INC_005116	Der verwegene Cloaken!
IDS_PROPQUEST_INC_005117	Kannst du mir einen Gefallen tun? Töte 999 Hoppers und bringe mir 999 Cloakens (60-90). Ich werde dich dafür mit einem Audacious Cloak belohnen!
IDS_PROPQUEST_INC_005118	Kehre zu mir zurück, wenn du deine Aufgabe beendet hast!
IDS_PROPQUEST_INC_005119	Yay! Was bist du doch für ein verwegener Held! Hier ist deine wohlverdiente Belohnung!
IDS_PROPQUEST_INC_005120	Na komm schon, ein wenig mehr Anstrengung kann ich wohl erwarten!
IDS_PROPQUEST_INC_005121	Der rücksichtslose Cloaken!
IDS_PROPQUEST_INC_005122	Kannst du mir einen Gefallen tun? Töte 999 Toadrins und bringe mir 999 Cloakens (91-120). Ich werde dich dafür mit einem Reckless Cloak belohnen!
IDS_PROPQUEST_INC_005123	Kehre zu mir zurück, wenn du deine Aufgabe beendet hast!
IDS_PROPQUEST_INC_005124	Yay! Was bist du doch für ein rücksichtsloser Held! Hier ist deine wohlverdiente Belohnung!
IDS_PROPQUEST_INC_005125	Na komm schon, ein wenig mehr Anstrengung kann ich wohl erwarten!
IDS_PROPQUEST_INC_005126	Der mutige Cloaken!
IDS_PROPQUEST_INC_005127	Kannst du mir einen Gefallen tun? Töte 999 Watangkas und bringe mir 999 Cloakens (60-90). Ich werde dich dafür mit einem Valiant Cloak belohnen!
IDS_PROPQUEST_INC_005128	Kehre zu mir zurück, wenn du deine Aufgabe beendet hast!
IDS_PROPQUEST_INC_005129	Yay! Was bist du doch für ein mutiger Held! Hier ist deine wohlverdiente Belohnung!
IDS_PROPQUEST_INC_005130	Na komm schon, ein wenig mehr Anstrengung kann ich wohl erwarten!
IDS_PROPQUEST_INC_005131	Der furchtlose Cloaken!
IDS_PROPQUEST_INC_005132	Kannst du mir einen Gefallen tun? Töte 999 Flinkers und bringe mir 999 Cloakens (91-120). Ich werde dich dafür mit einem Fearless Cloak belohnen!
IDS_PROPQUEST_INC_005133	Kehre zu mir zurück, wenn du deine Aufgabe beendet hast!
IDS_PROPQUEST_INC_005134	Yay! Was bist du doch für ein furchtloser Held! Hier ist deine wohlverdiente Belohnung!
IDS_PROPQUEST_INC_005135	Na komm schon, ein wenig mehr Anstrengung kann ich wohl erwarten!
IDS_PROPQUEST_INC_005136	Der triumphierende Cloaken!
IDS_PROPQUEST_INC_005137	Kannst du mir einen Gefallen tun? Töte 999 Lycan Warriors und bringe mir 999 Cloakens (121-150). Ich werde dich dafür mit einem Triumphant Cloak belohnen!
IDS_PROPQUEST_INC_005138	Kehre zu mir zurück, wenn du deine Aufgabe beendet hast!
IDS_PROPQUEST_INC_005139	Yay! Was bist du doch für ein triumphierender Held! Hier ist deine wohlverdiente Belohnung!
IDS_PROPQUEST_INC_005140	Na komm schon, ein wenig mehr Anstrengung kann ich wohl erwarten!
IDS_PROPQUEST_INC_005141	Töte 999 Hoppers. Sammle 999 Cloakens (60-90).
IDS_PROPQUEST_INC_005142	Töte 999 Toadrins. Sammle 999 Cloakens (91-120).
IDS_PROPQUEST_INC_005143	Töte 999 Watangkas. Sammle 999 Cloakens (60-90).
IDS_PROPQUEST_INC_005144	Töte 999 Flinkers. Sammle 999 Cloakens (91-120).
IDS_PROPQUEST_INC_005145	Töte 999 Lycan Warrior. Sammle 999 Cloakens (121-150).
IDS_PROPQUEST_INC_005146	Gestohlene Stofffetzen
IDS_PROPQUEST_INC_005147	Ich wollte ein Hanbok herstellen, but die Masquerpets haben meine Stofffetzen geklaut!!&
IDS_PROPQUEST_INC_005148	Du musst einfach nur 100 Stofffetzen von den Masquerpets erbeuten. Hilfst du mir?
IDS_PROPQUEST_INC_005149	Vielen Dank! Wenn du mir die Stofffetzen bringst, bekommst du von mir etwas ganz Tolles!
IDS_PROPQUEST_INC_005150	Pech gehabt!&
IDS_PROPQUEST_INC_005151	Klasse! Du bist echt der Beste! Jetzt kann ich endlich meinen Hanbok machen! Hier ist eine kleine Aufmerksamkeit. Ich habe gehört, dass im Gebiet der Mine von Saint City jemand Hilfe benötigt.
IDS_PROPQUEST_INC_005152	Nicht genügend Stofffetzen! Ich brauche mehr davon!
IDS_PROPQUEST_INC_005153	Erbeute 100 Stofffetzen von Masquerpets mit mindestens Lv. 15 und bring sie zu Handel. 
IDS_PROPQUEST_INC_005154	
IDS_PROPQUEST_INC_005155	Kaputtes Farmwerkzeug
IDS_PROPQUEST_INC_005156	Ich muss auf meiner Farm arbeiten, aber mein Werkzeug funktioniert nicht mehr!&Kannst du mir helfen?
IDS_PROPQUEST_INC_005157	Ich brauche 100 Zahnräder. Kannst du mir die in der Mine besorgen?
IDS_PROPQUEST_INC_005158	Ich wusste es sofort! Du bist wirklich eine nette Person!
IDS_PROPQUEST_INC_005159	Sieht ganz danach aus, als ob sich die Farmarbeit noch etwas verzögert!&
IDS_PROPQUEST_INC_005160	Das ging schneller, als ich dachte! Hier ist ein kleines Geschenk~ IDS_PROPQUEST_INC_005161
IDS_PROPQUEST_INC_005161	Nicht genügend Zahnräder! Ich brauche mehr davon!
IDS_PROPQUEST_INC_005162	Sammle 100 Zahnräder in der Mine und bringe sie zu Alain.
IDS_PROPQUEST_INC_005163	
IDS_PROPQUEST_INC_005164	Contaminated Rhisis Trail (1)
IDS_PROPQUEST_INC_005165	Der Pfad, den unsere Göttin Rhisis über alles liebte, wimmelt von Muskeetpets, die sich auch noch ständig vermehren. Kannst du mir helfen, sie loszuwerden?
IDS_PROPQUEST_INC_005166	Wenn du es schaffst, 10 Contaminated Eyebaits und 10 Contaminated Wagzags zu fangen, erhältst du von mir eine Belohnung. 
IDS_PROPQUEST_INC_005167	Ich wusste, dass du mir helfen wirst!
IDS_PROPQUEST_INC_005168	Ich glaube nicht, dass du stark genug bist, auf diese Quest zu gehen. Komm zurück wenn du kräftiger geworden bist.
IDS_PROPQUEST_INC_005169	Besser als ich dachte ...
IDS_PROPQUEST_INC_005170	Hmm, du wirst meinen Ansprüchen nicht gerecht ...
IDS_PROPQUEST_INC_005171	Jage 10 Eyebaits und 10 Wagzags und dann sprich mit Brokania. 
IDS_PROPQUEST_INC_005172	
IDS_PROPQUEST_INC_005173	Contaminated Rhisis Trail (2)
IDS_PROPQUEST_INC_005174	Der Pfad, den unsere Göttin Rhisis über alles liebte, wimmelt von Muskeetpets, die sich auch noch ständig vermehren. Kannst du mir helfen, sie loszuwerden?
IDS_PROPQUEST_INC_005175	Wenn du es schaffst, 10 Contaminated Glapen zu fangen, erhältst du von mir eine Belohnung. 
IDS_PROPQUEST_INC_005176	Ich wusste, dass du mir helfen wirst!
IDS_PROPQUEST_INC_005177	Ich glaube nicht, dass du stark genug bist, auf diese Quest zu gehen. Komm zurück wenn du kräftiger geworden bist.
IDS_PROPQUEST_INC_005178	Besser als ich dachte ...
IDS_PROPQUEST_INC_005179	Hmm, du wirst meinen Ansprüchen nicht gerecht ...
IDS_PROPQUEST_INC_005180	Jage 10 Contaminated Glapen und dann sprich mit Brokania. 
IDS_PROPQUEST_INC_005181	
IDS_PROPQUEST_INC_005182	Contaminated Rhisis Trail (3)
IDS_PROPQUEST_INC_005183	Wusstest du, dass es am Contaminated Rhisis Trail starke Monster gibt? Die Säuberung des Pfads wäre einfacher, wenn wir sie loswerden könnten. Kannst du uns dabei helfen?
IDS_PROPQUEST_INC_005184	Wenn du es schaffst, Giant Kururung und Mushmut aus dem Weg zu räumen, erhältst du von mir eine Belohnung.
IDS_PROPQUEST_INC_005185	Ich wusste, dass du mir helfen wirst!
IDS_PROPQUEST_INC_005186	Ich glaube nicht, dass du stark genug bist, auf diese Quest zu gehen. Komm zurück wenn du kräftiger geworden bist.
IDS_PROPQUEST_INC_005187	Besser als ich dachte ...
IDS_PROPQUEST_INC_005188	Hmm, du wirst meinen Ansprüchen nicht gerecht ...
IDS_PROPQUEST_INC_005189	Jage Giant Kururung und Mushmut und dann sprich mit Brokania. 
IDS_PROPQUEST_INC_005190	
IDS_PROPQUEST_INC_005191	Contaminated Rhisis Trail (3)
IDS_PROPQUEST_INC_005192	Ein wahrlich mächtiges Monster ist auf dem Pfad erschienen. Niemand traut sich, gegen es anzutreten. Bist du mutig genug?
IDS_PROPQUEST_INC_005193	Wenn du es schaffst, Flame King Meteoneeker zu besiegen, erhältst du von mir eine Belohnung.
IDS_PROPQUEST_INC_005194	Ich wusste, dass du mir helfen wirst!
IDS_PROPQUEST_INC_005195	Ich glaube nicht, dass du stark genug bist, auf diese Quest zu gehen. Komm zurück wenn du kräftiger geworden bist.
IDS_PROPQUEST_INC_005196	Besser als ich dachte ...
IDS_PROPQUEST_INC_005197	Hmm, du wirst meinen Ansprüchen nicht gerecht ...
IDS_PROPQUEST_INC_005198	Besiege Flame King Meteoneeker und dann sprich mit Brokania. 
IDS_PROPQUEST_INC_005199	
IDS_PROPQUEST_INC_005200	Rental Pang's Rental Items (1)
IDS_PROPQUEST_INC_005201	Ich bin Rental Pang. Einmal am Tag kannst du dir bei mir Ausrüstungsgegenstände von Level 1 bis 59 ausleihen.
IDS_PROPQUEST_INC_005202	Möchtest du Gegenstände ausleihen?
IDS_PROPQUEST_INC_005203	Wenn du soweit bist, dann wende dich einfach wieder an mich.
IDS_PROPQUEST_INC_005204	Wenn du dir's später anders überlegst, komm wieder zu mir.
IDS_PROPQUEST_INC_005205	Bitte schön. Bis morgen!
IDS_PROPQUEST_INC_005206	Sprich noch einmal mit Rental Pang.
IDS_PROPQUEST_INC_005207	
IDS_PROPQUEST_INC_005208	Rental Pang's Rental Items (2)
IDS_PROPQUEST_INC_005209	Ich bin Rental Pang. Einmal am Tag kannst du dir bei mir Ausrüstungsgegenstände von Level 60 bis 99 ausleihen.
IDS_PROPQUEST_INC_005210	Möchtest du Gegenstände ausleihen?
IDS_PROPQUEST_INC_005211	Wenn du soweit bist, dann wende dich einfach wieder an mich.
IDS_PROPQUEST_INC_005212	Wenn du dir's später anders überlegst, komm wieder zu mir.
IDS_PROPQUEST_INC_005213	Bitte schön. Bis morgen!
IDS_PROPQUEST_INC_005214	Sprich noch einmal mit Rental Pang.
IDS_PROPQUEST_INC_005215	
IDS_PROPQUEST_INC_005216	Premium Rental Pang's Rental Items (1)
IDS_PROPQUEST_INC_005217	Ich bin Premium Rental Pang. Einmal am Tag kannst du dir bei mir Luxus-Ausrüstungsgegenstände von Level 60 bis 99 ausleihen.
IDS_PROPQUEST_INC_005218	Möchtest du Gegenstände ausleihen?
IDS_PROPQUEST_INC_005219	Wenn du soweit bist, dann wende dich einfach wieder an mich.
IDS_PROPQUEST_INC_005220	Wenn du dir's später anders überlegst, komm wieder zu mir.
IDS_PROPQUEST_INC_005221	Bitte schön. Bis morgen!
IDS_PROPQUEST_INC_005222	Sprich noch einmal mit Rental Pang.
IDS_PROPQUEST_INC_005223	
IDS_PROPQUEST_INC_005224	Premium Rental Pang's Rental Items (2)
IDS_PROPQUEST_INC_005225	Ich bin Premium Rental Pang. Einmal am Tag kannst du dir bei mir Luxus-Ausrüstungsgegenstände ab Level 100 ausleihen.
IDS_PROPQUEST_INC_005226	Möchtest du Gegenstände ausleihen?
IDS_PROPQUEST_INC_005227	Wenn du soweit bist, dann wende dich einfach wieder an mich.
IDS_PROPQUEST_INC_005228	Wenn du dir's später anders überlegst, komm wieder zu mir.
IDS_PROPQUEST_INC_005229	Bitte schön. Bis morgen!
IDS_PROPQUEST_INC_005230	Sprich noch einmal mit Rental Pang.
IDS_PROPQUEST_INC_005231	
IDS_PROPQUEST_INC_005232	Yggdrasil Leaf
IDS_PROPQUEST_INC_005233	Hast du irgendwelche Gerüchte über Yggdrasil gehört, dem riesigen Baum hier in Madrigal? Ich besitze zufällig ein paar Setzlinge, doch die Erde, in der sie eingepflanzt sind, sieht nicht eben gesund aus. Kannst du ein paar Materialien besorgen, aus denen ich Good Soil herstellen kann?
IDS_PROPQUEST_INC_005234	Wenn du mir das Nötige bringst, gebe ich dir dafür ein paar Blätter der Yggdrasil-Setzlinge.
IDS_PROPQUEST_INC_005235	Dankeschön! Good Soil kann wohl bei Collins eingetauscht werden.
IDS_PROPQUEST_INC_005236	Es ist nicht leicht, Good Soil zu kriegen.
IDS_PROPQUEST_INC_005237	Ah, recht vielen Dank! Wenn mir morgen noch mehr davon bringst, kann ich dir weitere Blätter geben.
IDS_PROPQUEST_INC_005238	Das reicht immer noch nicht. Es ist so schwer, Good Soil und Materialien zu finden.
IDS_PROPQUEST_INC_005239	Bringe die Good Soil zu Mayor.
IDS_PROPQUEST_INC_005240	
IDS_PROPQUEST_INC_005241	Yggdrasil Tree Branch
IDS_PROPQUEST_INC_005242	Der Mas Dungeon ist eine am Weltenbaum angelegte Mine. Ein Ast des Weltenbaums soll in der Mine verseucht sein, woraufhin viele Monster dort aufgetaucht sind. Kannst du nachsehen, ob das stimmt?
IDS_PROPQUEST_INC_005243	Und danach töte bitte den Contaminated Yggdrasil Tree Branch im Mas Dungeon.
IDS_PROPQUEST_INC_005244	Glücklicherweise dachte ich mir schon, dass du auf mich hörst. 
IDS_PROPQUEST_INC_005245	Das ist ... es tut mir leid.
IDS_PROPQUEST_INC_005246	Ah, da bin ich aber froh! Hoffentlich ist die Mine schon bald wieder aktiv.
IDS_PROPQUEST_INC_005247	Noch nichts gefunden?
IDS_PROPQUEST_INC_005248	Töte den Contaminated Yggdrasil Tree Branch
IDS_PROPQUEST_INC_005249	
IDS_PROPQUEST_INC_005250	Contaminated Dryad
IDS_PROPQUEST_INC_005251	Dryaden sind die Geister, die dem Weltenbaum innewohnen. Seit der Mas Dungeon kontaminiert wurde, ist eine von ihnen gewalttätig geworden. Kannst du sie von dem Fluch befreien?
IDS_PROPQUEST_INC_005252	Danach kannst du die Contaminated Dryad töten.
IDS_PROPQUEST_INC_005253	Glücklicherweise dachte ich mir schon, dass du auf mich hörst. 
IDS_PROPQUEST_INC_005254	Das ist ... es tut mir leid.
IDS_PROPQUEST_INC_005255	Ah, da bin ich aber froh! Hoffentlich ist die Mine schon bald wieder aktiv.
IDS_PROPQUEST_INC_005256	Noch nichts gefunden?
IDS_PROPQUEST_INC_005257	Töte die Contaminated Dryad
IDS_PROPQUEST_INC_005258	
IDS_PROPQUEST_INC_005259	Yggdrasil Queen Ant
IDS_PROPQUEST_INC_005260	Die Yggdrasil Ants sind Insekten, die an der Essenz des Weltenbaums zehren. Daher sind sie sehr viel größer als normale Ameisen. Aber ihre Nahrung ist vor einiger Zeit zur Neige gegangen. Deshalb jagen sie Monster und Menschen in der Umgebung und essen sie. Kannst du dich darum kümmern?
IDS_PROPQUEST_INC_005261	Töte die Queen Ant, die sie kontrolliert. Sie lebt tief im Mas Dungeon.
IDS_PROPQUEST_INC_005262	Glücklicherweise dachte ich mir schon, dass du auf mich hörst. 
IDS_PROPQUEST_INC_005263	Das ist ... es tut mir leid.
IDS_PROPQUEST_INC_005264	Ah, da bin ich aber froh! Hoffentlich ist die Mine schon bald wieder aktiv.
IDS_PROPQUEST_INC_005265	Noch nichts gefunden?
IDS_PROPQUEST_INC_005266	Töte 2 Yggdrasil Queen Ants
IDS_PROPQUEST_INC_005267	
IDS_PROPQUEST_INC_005268	Huge Naiphin
IDS_PROPQUEST_INC_005269	Die Naiphin leben im Weltenbaum. Eigentlich sind sie friedlich, wenn jedoch ein Huge Naiphin geboren wird, dann neigen sie zu Gewalt. Töte Huge Naiphin, um dem Ärger ein Ende zu bereiten.
IDS_PROPQUEST_INC_005270	Und dann töte Huge Naiphin im Mas Dungeon.
IDS_PROPQUEST_INC_005271	Glücklicherweise dachte ich mir schon, dass du auf mich hörst. 
IDS_PROPQUEST_INC_005272	Das ist ... es tut mir leid.
IDS_PROPQUEST_INC_005273	Ah, da bin ich aber froh! Hoffentlich ist die Mine schon bald wieder aktiv.
IDS_PROPQUEST_INC_005274	Noch nichts gefunden?
IDS_PROPQUEST_INC_005275	Töte Huge Naiphin
IDS_PROPQUEST_INC_005276	
IDS_PROPQUEST_INC_005277	
IDS_PROPQUEST_INC_005278	
IDS_PROPQUEST_INC_005279	
IDS_PROPQUEST_INC_005280	
IDS_PROPQUEST_INC_005281	
IDS_PROPQUEST_INC_005282	
IDS_PROPQUEST_INC_005283	
IDS_PROPQUEST_INC_005284	
IDS_PROPQUEST_INC_005285	
IDS_PROPQUEST_INC_005286	Monster's Special Food
IDS_PROPQUEST_INC_005287	Fragst du dich, warum Monster im Ort rumlaufen? Ich möchte Leute mit Monsterfutter füttern. Ich mache die besten Süßigkeiten der Welt.
IDS_PROPQUEST_INC_005288	Wenn du Monsterfutter essen willst, sammle Kochzutaten.
IDS_PROPQUEST_INC_005289	Sammle jeweils 10 Stück Monster Sugar, Syrup, Meat, Bean, und Baked Corn.
IDS_PROPQUEST_INC_005290	Wa? Du interessierst dich nicht für die Speisen der Monster? Dein Verlust.
IDS_PROPQUEST_INC_005291	Ich mache das beste Essen der Welt.
IDS_PROPQUEST_INC_005292	Ich krieg's nicht hin! Das reicht nicht! Sammle 10 von jedem!
IDS_PROPQUEST_INC_005293	Sammle jeweils 10 Stück Monster Sugar, Syrup, Meat, Bean, und Baked Corn, und bringe sie zum Suspicious Lycanslope.
IDS_PROPQUEST_INC_005294	
IDS_PROPQUEST_INC_005295	Besonderer Geschenk Eintausch anlässlich des einjährigen Jubiläums
IDS_PROPQUEST_INC_005296	Wir tauschen Tauschticket 1 Jahr-Jubiläum in ein Besonderes 1 Jahr-Jubiläum Geschenk
IDS_PROPQUEST_INC_005297	Ihr könnt bis zur Serverwartung am 06. Oktober 2021 07:00 UTC Tauschticket 1 Jahr-Jubiläum gegen Besonderes 1 Jahr-Jubiläum Geschenk eintauschen.
IDS_PROPQUEST_INC_005298	Kauft das Tauschticket 1 Jahr-Jubiläum aus dem Flyff Shop und schließt die Quest ab. Bitte lest euch die Beschreibung des Items sorgfältig durch, bevor ihr das Tauschticket 1 Jahr-Jubiläum erwerbt.
IDS_PROPQUEST_INC_005299	Bitte komme zurück, falls du deine Meinung änderst.
IDS_PROPQUEST_INC_005300	Bitte benutze das Tauschticket 1 Jahr-Jubiläum in deinem Inventar um Items zu erhalten. Vielen Dank, dass du Flyff spielst!
IDS_PROPQUEST_INC_005301	Bitte komme zurück, wenn du ein Tauschticket 1 Jahr-Jubiläum besitzt. Du kannst dieses im Flyff Shop erwerben.
IDS_PROPQUEST_INC_005302	1x 1 Tauschticket 1 Jahr-Jubiläum besitzen.
IDS_PROPQUEST_INC_005303	
IDS_PROPQUEST_INC_005304	IDS_PROPQUEST_INC_005304
IDS_PROPQUEST_INC_005305	IDS_PROPQUEST_INC_005305
IDS_PROPQUEST_INC_005306	IDS_PROPQUEST_INC_005306
IDS_PROPQUEST_INC_005307	IDS_PROPQUEST_INC_005307
IDS_PROPQUEST_INC_005308	IDS_PROPQUEST_INC_005308
IDS_PROPQUEST_INC_005309	IDS_PROPQUEST_INC_005309
IDS_PROPQUEST_INC_005310	IDS_PROPQUEST_INC_005310
IDS_PROPQUEST_INC_005311	IDS_PROPQUEST_INC_005311
IDS_PROPQUEST_INC_005312	IDS_PROPQUEST_INC_005312
IDS_PROPQUEST_INC_005313	IDS_PROPQUEST_INC_005313
IDS_PROPQUEST_INC_005314	IDS_PROPQUEST_INC_005314
IDS_PROPQUEST_INC_005315	IDS_PROPQUEST_INC_005315
IDS_PROPQUEST_INC_005316	IDS_PROPQUEST_INC_005316
IDS_PROPQUEST_INC_005317	IDS_PROPQUEST_INC_005317
IDS_PROPQUEST_INC_005318	IDS_PROPQUEST_INC_005318
IDS_PROPQUEST_INC_005319	IDS_PROPQUEST_INC_005319
IDS_PROPQUEST_INC_005320	IDS_PROPQUEST_INC_005320
IDS_PROPQUEST_INC_005321	IDS_PROPQUEST_INC_005321
IDS_PROPQUEST_INC_005322	IDS_PROPQUEST_INC_005322
IDS_PROPQUEST_INC_005323	IDS_PROPQUEST_INC_005323
IDS_PROPQUEST_INC_005324	IDS_PROPQUEST_INC_005324
IDS_PROPQUEST_INC_005325	IDS_PROPQUEST_INC_005325
IDS_PROPQUEST_INC_005326	IDS_PROPQUEST_INC_005326
IDS_PROPQUEST_INC_005327	IDS_PROPQUEST_INC_005327
IDS_PROPQUEST_INC_005328	IDS_PROPQUEST_INC_005328
IDS_PROPQUEST_INC_005329	IDS_PROPQUEST_INC_005329
IDS_PROPQUEST_INC_005330	IDS_PROPQUEST_INC_005330
IDS_PROPQUEST_INC_005331	IDS_PROPQUEST_INC_005331
IDS_PROPQUEST_INC_005332	IDS_PROPQUEST_INC_005332
IDS_PROPQUEST_INC_005333	IDS_PROPQUEST_INC_005333
IDS_PROPQUEST_INC_005334	IDS_PROPQUEST_INC_005334
IDS_PROPQUEST_INC_005335	IDS_PROPQUEST_INC_005335
IDS_PROPQUEST_INC_005336	IDS_PROPQUEST_INC_005336
IDS_PROPQUEST_INC_005337	IDS_PROPQUEST_INC_005337
IDS_PROPQUEST_INC_005338	IDS_PROPQUEST_INC_005338
IDS_PROPQUEST_INC_005339	IDS_PROPQUEST_INC_005339
IDS_PROPQUEST_INC_005340	IDS_PROPQUEST_INC_005340
IDS_PROPQUEST_INC_005341	IDS_PROPQUEST_INC_005341
IDS_PROPQUEST_INC_005342	IDS_PROPQUEST_INC_005342
IDS_PROPQUEST_INC_005343	IDS_PROPQUEST_INC_005343
IDS_PROPQUEST_INC_005344	IDS_PROPQUEST_INC_005344
IDS_PROPQUEST_INC_005345	IDS_PROPQUEST_INC_005345
IDS_PROPQUEST_INC_005346	IDS_PROPQUEST_INC_005346
IDS_PROPQUEST_INC_005347	IDS_PROPQUEST_INC_005347
IDS_PROPQUEST_INC_005348	IDS_PROPQUEST_INC_005348
IDS_PROPQUEST_INC_005349	IDS_PROPQUEST_INC_005349
IDS_PROPQUEST_INC_005350	IDS_PROPQUEST_INC_005350
IDS_PROPQUEST_INC_005351	IDS_PROPQUEST_INC_005351
IDS_PROPQUEST_INC_005352	IDS_PROPQUEST_INC_005352
IDS_PROPQUEST_INC_005353	IDS_PROPQUEST_INC_005353
IDS_PROPQUEST_INC_005354	IDS_PROPQUEST_INC_005354
IDS_PROPQUEST_INC_005355	IDS_PROPQUEST_INC_005355
IDS_PROPQUEST_INC_005356	IDS_PROPQUEST_INC_005356
IDS_PROPQUEST_INC_005357	IDS_PROPQUEST_INC_005357
IDS_PROPQUEST_INC_005358	IDS_PROPQUEST_INC_005358
IDS_PROPQUEST_INC_005359	IDS_PROPQUEST_INC_005359
IDS_PROPQUEST_INC_005360	IDS_PROPQUEST_INC_005360
IDS_PROPQUEST_INC_005361	IDS_PROPQUEST_INC_005361
IDS_PROPQUEST_INC_005362	IDS_PROPQUEST_INC_005362
IDS_PROPQUEST_INC_005363	IDS_PROPQUEST_INC_005363
IDS_PROPQUEST_INC_005364	IDS_PROPQUEST_INC_005364
IDS_PROPQUEST_INC_005365	IDS_PROPQUEST_INC_005365
IDS_PROPQUEST_INC_005366	IDS_PROPQUEST_INC_005366
IDS_PROPQUEST_INC_005367	IDS_PROPQUEST_INC_005367
IDS_PROPQUEST_INC_005368	IDS_PROPQUEST_INC_005368
IDS_PROPQUEST_INC_005369	IDS_PROPQUEST_INC_005369
IDS_PROPQUEST_INC_005370	IDS_PROPQUEST_INC_005370
IDS_PROPQUEST_INC_005371	IDS_PROPQUEST_INC_005371
IDS_PROPQUEST_INC_005372	IDS_PROPQUEST_INC_005372
IDS_PROPQUEST_INC_005373	IDS_PROPQUEST_INC_005373
IDS_PROPQUEST_INC_005374	IDS_PROPQUEST_INC_005374
IDS_PROPQUEST_INC_005375	IDS_PROPQUEST_INC_005375
IDS_PROPQUEST_INC_005376	IDS_PROPQUEST_INC_005376
IDS_PROPQUEST_INC_005377	IDS_PROPQUEST_INC_005377
IDS_PROPQUEST_INC_005378	IDS_PROPQUEST_INC_005378
IDS_PROPQUEST_INC_005379	IDS_PROPQUEST_INC_005379
IDS_PROPQUEST_INC_005380	IDS_PROPQUEST_INC_005380
IDS_PROPQUEST_INC_005381	IDS_PROPQUEST_INC_005381
IDS_PROPQUEST_INC_005382	IDS_PROPQUEST_INC_005382
IDS_PROPQUEST_INC_005383	IDS_PROPQUEST_INC_005383
IDS_PROPQUEST_INC_005384	IDS_PROPQUEST_INC_005384
IDS_PROPQUEST_INC_005385	IDS_PROPQUEST_INC_005385
IDS_PROPQUEST_INC_005386	IDS_PROPQUEST_INC_005386
IDS_PROPQUEST_INC_005387	IDS_PROPQUEST_INC_005387
IDS_PROPQUEST_INC_005388	IDS_PROPQUEST_INC_005388
IDS_PROPQUEST_INC_005389	IDS_PROPQUEST_INC_005389
IDS_PROPQUEST_INC_005390	IDS_PROPQUEST_INC_005390
IDS_PROPQUEST_INC_005391	IDS_PROPQUEST_INC_005391
IDS_PROPQUEST_INC_005392	IDS_PROPQUEST_INC_005392
IDS_PROPQUEST_INC_005393	IDS_PROPQUEST_INC_005393
IDS_PROPQUEST_INC_005394	IDS_PROPQUEST_INC_005394
IDS_PROPQUEST_INC_005395	IDS_PROPQUEST_INC_005395
IDS_PROPQUEST_INC_005396	IDS_PROPQUEST_INC_005396
IDS_PROPQUEST_INC_005397	IDS_PROPQUEST_INC_005397
IDS_PROPQUEST_INC_005398	IDS_PROPQUEST_INC_005398
IDS_PROPQUEST_INC_005399	IDS_PROPQUEST_INC_005399
IDS_PROPQUEST_INC_005400	IDS_PROPQUEST_INC_005400
IDS_PROPQUEST_INC_005401	IDS_PROPQUEST_INC_005401
IDS_PROPQUEST_INC_005402	
IDS_PROPQUEST_INC_005403	Sammle St. Patrick Certificate 2022
IDS_PROPQUEST_INC_005404	Du kannst das St. Patrick Certificate während des St. Patrick Events 2022 gegen verschiedene Items eintauschen.
IDS_PROPQUEST_INC_005405	Um St. Patrick Certificate 2022 zu erhalten, musst du 100 Three-Leaf Clover 2022 sammeln. Bist du bereit?
IDS_PROPQUEST_INC_005406	Three-Leaf Clover 2022 gibt es beim Besiegen von Monstern Level 15+.
IDS_PROPQUEST_INC_005407	Du kannst das Certificate nur während des Events erhalten, also kommt zurück, wenn du deine Meinung änderst.
