IDS_PROPITEM_TXT_000000	Default
IDS_PROPITEM_TXT_025771	2021 Lunar Demon Shoes (F)
IDS_PROPITEM_TXT_025772	
IDS_PROPITEM_TXT_025773	2021 Lunar Demon Box (F)
IDS_PROPITEM_TXT_025774	
IDS_PROPITEM_TXT_025775	2021 Garlic
IDS_PROPITEM_TXT_025776	
IDS_PROPITEM_TXT_025777	2021 Cross
IDS_PROPITEM_TXT_025778	
IDS_PROPITEM_TXT_025779	Trick or Treat Box
IDS_PROPITEM_TXT_025780	
IDS_PROPITEM_TXT_025781	2021 Zombie Hunter's Cloak
IDS_PROPITEM_TXT_025782	
IDS_PROPITEM_TXT_025783	Vampire Hunter's Necklace
IDS_PROPITEM_TXT_025784	
IDS_PROPITEM_TXT_025785	Terrifying Chainsaw
IDS_PROPITEM_TXT_025786	
IDS_PROPITEM_TXT_025787	Candy Basket
IDS_PROPITEM_TXT_025788	Bei Nutzung für 20 Minuten Zaubergeschwindigkeit verringert um +10%, Zusätzl, Magieschaden +80.
IDS_PROPITEM_TXT_025789	Bat Pie
IDS_PROPITEM_TXT_025790	Bei Nutzung für 20 Minuten PVE Schaden + 10%, Alle Stats +5.
IDS_PROPITEM_TXT_025791	Bone Candy
IDS_PROPITEM_TXT_025792	Bei Nutzung für 10 Minuten Nahkampfblock +3%, Fernkampfblock +3%, Verteidigung +3%.
IDS_PROPITEM_TXT_025793	Eyeball Candy
IDS_PROPITEM_TXT_025794	Bei Nutzung für 10 Minuten kritischer Schaden +5%.
IDS_PROPITEM_TXT_025795	Halloween Pumpkin Pie
IDS_PROPITEM_TXT_025796	Bei Nutzung für 20 Minuten ATK +10%, ATK Geschwindigkeit +10%.
IDS_PROPITEM_TXT_025797	Ghost Cookie
IDS_PROPITEM_TXT_025798	Bei Nutzung für 10 Minuten Geschwindigkeit +5%, Ausweichen +5%.
IDS_PROPITEM_TXT_025799	2021 Gas Can
IDS_PROPITEM_TXT_025800	
IDS_PROPITEM_TXT_025801	Halloween Skeleton Box
IDS_PROPITEM_TXT_025802	
IDS_PROPITEM_TXT_025803	IDS_PROPITEM_TXT_025803
IDS_PROPITEM_TXT_025804	IDS_PROPITEM_TXT_025804
IDS_PROPITEM_TXT_025805	IDS_PROPITEM_TXT_025805
IDS_PROPITEM_TXT_025806	IDS_PROPITEM_TXT_025806
IDS_PROPITEM_TXT_025807	IDS_PROPITEM_TXT_025807
IDS_PROPITEM_TXT_025808	IDS_PROPITEM_TXT_025808
IDS_PROPITEM_TXT_025809	IDS_PROPITEM_TXT_025809
IDS_PROPITEM_TXT_025810	IDS_PROPITEM_TXT_025810
IDS_PROPITEM_TXT_025811	IDS_PROPITEM_TXT_025811
IDS_PROPITEM_TXT_025812	IDS_PROPITEM_TXT_025812
IDS_PROPITEM_TXT_025813	IDS_PROPITEM_TXT_025813
IDS_PROPITEM_TXT_025814	IDS_PROPITEM_TXT_025814
IDS_PROPITEM_TXT_025815	IDS_PROPITEM_TXT_025815
IDS_PROPITEM_TXT_025816	IDS_PROPITEM_TXT_025816
IDS_PROPITEM_TXT_025817	IDS_PROPITEM_TXT_025817
IDS_PROPITEM_TXT_025818	IDS_PROPITEM_TXT_025818
IDS_PROPITEM_TXT_025819	IDS_PROPITEM_TXT_025819
IDS_PROPITEM_TXT_025820	IDS_PROPITEM_TXT_025820
IDS_PROPITEM_TXT_025821	IDS_PROPITEM_TXT_025821
IDS_PROPITEM_TXT_025822	IDS_PROPITEM_TXT_025822
IDS_PROPITEM_TXT_025823	IDS_PROPITEM_TXT_025823
IDS_PROPITEM_TXT_025824	IDS_PROPITEM_TXT_025824
IDS_PROPITEM_TXT_025825	IDS_PROPITEM_TXT_025825
IDS_PROPITEM_TXT_025826	IDS_PROPITEM_TXT_025826
IDS_PROPITEM_TXT_025827	IDS_PROPITEM_TXT_025827
IDS_PROPITEM_TXT_025828	IDS_PROPITEM_TXT_025828
IDS_PROPITEM_TXT_025829	IDS_PROPITEM_TXT_025829
IDS_PROPITEM_TXT_025830	IDS_PROPITEM_TXT_025830
IDS_PROPITEM_TXT_025831	IDS_PROPITEM_TXT_025831
IDS_PROPITEM_TXT_025832	IDS_PROPITEM_TXT_025832
IDS_PROPITEM_TXT_025833	IDS_PROPITEM_TXT_025833
IDS_PROPITEM_TXT_025834	IDS_PROPITEM_TXT_025834
IDS_PROPITEM_TXT_025835	IDS_PROPITEM_TXT_025835
IDS_PROPITEM_TXT_025836	IDS_PROPITEM_TXT_025836
IDS_PROPITEM_TXT_025837	IDS_PROPITEM_TXT_025837
IDS_PROPITEM_TXT_025838	IDS_PROPITEM_TXT_025838
IDS_PROPITEM_TXT_025839	IDS_PROPITEM_TXT_025839
IDS_PROPITEM_TXT_025840	IDS_PROPITEM_TXT_025840
IDS_PROPITEM_TXT_025841	IDS_PROPITEM_TXT_025841
IDS_PROPITEM_TXT_025842	IDS_PROPITEM_TXT_025842
IDS_PROPITEM_TXT_025843	IDS_PROPITEM_TXT_025843
IDS_PROPITEM_TXT_025844	IDS_PROPITEM_TXT_025844
IDS_PROPITEM_TXT_025845	IDS_PROPITEM_TXT_025845
IDS_PROPITEM_TXT_025846	IDS_PROPITEM_TXT_025846
IDS_PROPITEM_TXT_025847	3 Year Anniversary Letter - 3
IDS_PROPITEM_TXT_025848	
IDS_PROPITEM_TXT_025849	3 Year Anniversary 3rd Box
IDS_PROPITEM_TXT_025850	
IDS_PROPITEM_TXT_025851	3 Year Anniversary Birth Box
IDS_PROPITEM_TXT_025852	
IDS_PROPITEM_TXT_025853	3 Year Anniversary Day Box
IDS_PROPITEM_TXT_025854	
IDS_PROPITEM_TXT_025855	3 Year Anniversary 3rd Birth Day Box
IDS_PROPITEM_TXT_025856	
IDS_PROPITEM_TXT_025857	3rd Anniversary Cloak STR
IDS_PROPITEM_TXT_025858	A giveaway cloak during PlayPark FlyFF's 3rd Anniversary. Attributes will be removed on November 3, 2021
IDS_PROPITEM_TXT_025859	3rd Anniversary Cloak STA
IDS_PROPITEM_TXT_025860	A giveaway cloak during PlayPark FlyFF's 3rd Anniversary. Attributes will be removed on November 3, 2021
IDS_PROPITEM_TXT_025861	3rd Anniversary Cloak DEX
IDS_PROPITEM_TXT_025862	A giveaway cloak during PlayPark FlyFF's 3rd Anniversary. Attributes will be removed on November 3, 2021
IDS_PROPITEM_TXT_025863	3rd Anniversary Cloak INT
IDS_PROPITEM_TXT_025864	A giveaway cloak during PlayPark FlyFF's 3rd Anniversary. Attributes will be removed on November 3, 2021
IDS_PROPITEM_TXT_025865	3rd Anniversary Glasses (30 Days)
IDS_PROPITEM_TXT_025866	A giveaway mask during PlayPark FlyFF's 3rd Anniversary. Attributes will be removed on November 3, 2021
IDS_PROPITEM_TXT_025867	3rd Anniversary FlyFF Jacket Hair (M)
IDS_PROPITEM_TXT_025868	A Limited Edition 3rd Year Anniversay Cap for Male Characters
IDS_PROPITEM_TXT_025869	3rd Anniversary FlyFF Jacket Suit (M)
IDS_PROPITEM_TXT_025870	A Limited Edition 3rd Year Anniversay Suit for Male Characters
IDS_PROPITEM_TXT_025871	3rd Anniversary FlyFF Jacket Gloves (M)
IDS_PROPITEM_TXT_025872	A Limited Edition 3rd Year Anniversay Gloves for Male Characters
IDS_PROPITEM_TXT_025873	3rd Anniversary FlyFF Jacket Shoes (M)
IDS_PROPITEM_TXT_025874	A Limited Edition 3rd Year Anniversay Shoes for Male Characters
IDS_PROPITEM_TXT_025875	3rd Anniversary FlyFF Mask (M)
IDS_PROPITEM_TXT_025876	A Limited Edition 3rd Year Anniversay Mask for Male Characters
IDS_PROPITEM_TXT_025877	3rd Anniversary Jacket Box (M)
IDS_PROPITEM_TXT_025878	
IDS_PROPITEM_TXT_025879	3rd Anniversary  FlyFF Jacket Hair (F)
IDS_PROPITEM_TXT_025880	A Limited Edition 3rd Year Anniversay Cap for Female Characters
IDS_PROPITEM_TXT_025881	3rd Anniversary FlyFF Jacket Suit (F)
IDS_PROPITEM_TXT_025882	A Limited Edition 3rd Year Anniversay Suit for Female Characters
IDS_PROPITEM_TXT_025883	3rd Anniversary FlyFF Jacket Gloves (F)
IDS_PROPITEM_TXT_025884	A Limited Edition 3rd Year Anniversay Gloves for Female Characters
IDS_PROPITEM_TXT_025885	3rd Anniversary FlyFF Jacket Shoes (F)
IDS_PROPITEM_TXT_025886	A Limited Edition 3rd Year Anniversay Shoes for Female Characters
IDS_PROPITEM_TXT_025887	3rd Anniversary FlyFF Mask (F)
IDS_PROPITEM_TXT_025888	A Limited Edition 3rd Year Anniversay Mask for Female Characters
IDS_PROPITEM_TXT_025889	3rd Anniversary Jacket Box (F)
IDS_PROPITEM_TXT_025890	
IDS_PROPITEM_TXT_025891	Azurite Noble Costume Box(M)
IDS_PROPITEM_TXT_025892	Bei Nutzung könnt ihr 1 Teil des Azurite Noble Set (M) erhalten.
IDS_PROPITEM_TXT_025893	Azurite Noble Kostümbox (F)
IDS_PROPITEM_TXT_025894	Bei Nutzung könnt ihr 1 Teil des Azurite Noble Set (F) erhalten.
IDS_PROPITEM_TXT_025895	Regal Kostümbox (M)
IDS_PROPITEM_TXT_025896	Bei Nutzung könnt ihr 1 Teil des Regal Set (M) erhalten.
IDS_PROPITEM_TXT_025897	Regal Kostümbox (F)
IDS_PROPITEM_TXT_025898	Bei Nutzung könnt ihr 1 Teil des Regal Set (F) erhalten.
IDS_PROPITEM_TXT_025899	Dark Prince Kostümbox (M)
IDS_PROPITEM_TXT_025900	Bei Nutzung könnt ihr 1 Teil des Dark Prince Set (M) erhalten.
IDS_PROPITEM_TXT_025901	Dark Princess Kostümbox (F)
IDS_PROPITEM_TXT_025902	Bei Nutzung könnt ihr 1 Teil des Dark Princess Set (F) erhalten.
IDS_PROPITEM_TXT_025903	Emerald Kostümbox (M)
IDS_PROPITEM_TXT_025904	Bei Nutzung könnt ihr 1 Teil des Emerald Set (M) erhalten.
IDS_PROPITEM_TXT_025905	Emerald Kostümbox (F)
IDS_PROPITEM_TXT_025906	Bei Nutzung könnt ihr 1 Teil des Emerald Set (F) erhalten.
IDS_PROPITEM_TXT_025907	IDS_PROPITEM_TXT_025907
IDS_PROPITEM_TXT_025908	IDS_PROPITEM_TXT_025908
IDS_PROPITEM_TXT_025909	IDS_PROPITEM_TXT_025909
IDS_PROPITEM_TXT_025910	IDS_PROPITEM_TXT_025910
IDS_PROPITEM_TXT_025911	3rd year Anniversary Premium Box
IDS_PROPITEM_TXT_025912	
IDS_PROPITEM_TXT_025913	Premium Buff (1D)
IDS_PROPITEM_TXT_025914	A prime buff that increases all stats by 15, Melee Block Rate bt 5%, Range Block rate by 5%, Item Drop rate by 5%, Attack by 10% and Max HP by 10% for 1 day upon use
IDS_PROPITEM_TXT_025915	Premium Buff (7D)
IDS_PROPITEM_TXT_025916	A prime buff that increases all stats by 15, Melee Block Rate bt 5%, Range Block rate by 5%, Item Drop rate by 5%, Attack by 10% and Max HP by 10% for 7 days upon use.
IDS_PROPITEM_TXT_025917	Premium Buff (15D)
IDS_PROPITEM_TXT_025918	A prime buff that increases all stats by 15, Melee Block Rate bt 5%, Range Block rate by 5%, Item Drop rate by 5%, Attack by 10% and Max HP by 10% for 15 days upon use.
IDS_PROPITEM_TXT_025919	Premium Buff (30D)
IDS_PROPITEM_TXT_025920	A prime buff that increases all stats by 15, Melee Block Rate by 5%, Range Block rate by 5%, Item Drop rate by 5%, Attack by 10% and Max HP by 10% for 30 days upon use.
IDS_PROPITEM_TXT_025921	2021 Halloween Lucky Box
IDS_PROPITEM_TXT_025922	Ihr könnt bei Nutzung verschiedene Items aus dem Item Shop erhalten, wie beispielsweise den Black Bolo Cloak und mehr.
IDS_PROPITEM_TXT_025923	IDS_PROPITEM_TXT_025923
IDS_PROPITEM_TXT_025924	IDS_PROPITEM_TXT_025924
IDS_PROPITEM_TXT_025925	2021 Yellow Note
IDS_PROPITEM_TXT_025926	
IDS_PROPITEM_TXT_025927	2021 Red Note
IDS_PROPITEM_TXT_025928	
IDS_PROPITEM_TXT_025929	2021 Blue Note
IDS_PROPITEM_TXT_025930	
IDS_PROPITEM_TXT_025931	Yellow Note Box
IDS_PROPITEM_TXT_025932	
IDS_PROPITEM_TXT_025933	Blue Note Box
IDS_PROPITEM_TXT_025934	
IDS_PROPITEM_TXT_025935	Red Note Box
IDS_PROPITEM_TXT_025936	
IDS_PROPITEM_TXT_025937	MF Yellow Sunglasses
IDS_PROPITEM_TXT_025938	
IDS_PROPITEM_TXT_025939	MF Blue Sunglasses
IDS_PROPITEM_TXT_025940	
IDS_PROPITEM_TXT_025941	MF Red Sunglasses
IDS_PROPITEM_TXT_025942	
IDS_PROPITEM_TXT_025943	Red Chameleon Hat 2021
IDS_PROPITEM_TXT_025944	
IDS_PROPITEM_TXT_025945	Blue Chameleon Hat 2021
IDS_PROPITEM_TXT_025946	
IDS_PROPITEM_TXT_025947	Yellow Chameleon Hat 2021
IDS_PROPITEM_TXT_025948	
IDS_PROPITEM_TXT_025949	Kalgas Seraph Fashion Helmet (M)
IDS_PROPITEM_TXT_025950	
IDS_PROPITEM_TXT_025951	Kalgas Seraph Fashion Suit (M)
IDS_PROPITEM_TXT_025952	
IDS_PROPITEM_TXT_025953	Kalgas Seraph Fashion Gauntlet (M)
IDS_PROPITEM_TXT_025954	
IDS_PROPITEM_TXT_025955	Kalgas Seraph Fashion Boots (M)
IDS_PROPITEM_TXT_025956	
IDS_PROPITEM_TXT_025957	Kalgas Seraph Fashion Set (M)
IDS_PROPITEM_TXT_025958	
IDS_PROPITEM_TXT_025959	Kalgas Seraph Fashion Helmet (F)
IDS_PROPITEM_TXT_025960	
IDS_PROPITEM_TXT_025961	Kalgas Seraph Fashion Suit (F)
IDS_PROPITEM_TXT_025962	
IDS_PROPITEM_TXT_025963	Kalgas Seraph Fashion Gauntlet (F)
IDS_PROPITEM_TXT_025964	
IDS_PROPITEM_TXT_025965	Kalgas Seraph Fashion Boots (F)
IDS_PROPITEM_TXT_025966	
IDS_PROPITEM_TXT_025967	Kalgas Seraph Fashion Set (F)
IDS_PROPITEM_TXT_025968	
IDS_PROPITEM_TXT_025969	Kalgas Force Master Fashion Suit (M)
IDS_PROPITEM_TXT_025970	
IDS_PROPITEM_TXT_025971	Kalgas Force Master Fashion Helmet (M)
IDS_PROPITEM_TXT_025972	
IDS_PROPITEM_TXT_025973	Kalgas Force Master Fashion Gauntlet (M)
IDS_PROPITEM_TXT_025974	
IDS_PROPITEM_TXT_025975	Kalgas Force Master Fashion Boots (M)
IDS_PROPITEM_TXT_025976	
IDS_PROPITEM_TXT_025977	Kalgas Force Master Fashion Set (M)
IDS_PROPITEM_TXT_025978	
IDS_PROPITEM_TXT_025979	Kalgas Force Master Fashion Suit (F)
IDS_PROPITEM_TXT_025980	
IDS_PROPITEM_TXT_025981	Kalgas Force Master Fashion Helmet (F)
IDS_PROPITEM_TXT_025982	
IDS_PROPITEM_TXT_025983	Kalgas Force Master Fashion Gauntlet (F)
IDS_PROPITEM_TXT_025984	
IDS_PROPITEM_TXT_025985	Kalgas Force Master Fashion Boots (F)
IDS_PROPITEM_TXT_025986	
IDS_PROPITEM_TXT_025987	Kalgas Force Master Fashion Set (F)
IDS_PROPITEM_TXT_025988	
IDS_PROPITEM_TXT_025989	IDS_PROPITEM_TXT_025989
IDS_PROPITEM_TXT_025990	IDS_PROPITEM_TXT_025990
IDS_PROPITEM_TXT_025991	IDS_PROPITEM_TXT_025991
IDS_PROPITEM_TXT_025992	IDS_PROPITEM_TXT_025992
IDS_PROPITEM_TXT_025993	IDS_PROPITEM_TXT_025993
IDS_PROPITEM_TXT_025994	IDS_PROPITEM_TXT_025994
IDS_PROPITEM_TXT_025995	IDS_PROPITEM_TXT_025995
IDS_PROPITEM_TXT_025996	IDS_PROPITEM_TXT_025996
IDS_PROPITEM_TXT_025997	IDS_PROPITEM_TXT_025997
IDS_PROPITEM_TXT_025998	IDS_PROPITEM_TXT_025998
IDS_PROPITEM_TXT_025999	IDS_PROPITEM_TXT_025999
IDS_PROPITEM_TXT_026000	IDS_PROPITEM_TXT_026000
IDS_PROPITEM_TXT_026001	IDS_PROPITEM_TXT_026001
IDS_PROPITEM_TXT_026002	IDS_PROPITEM_TXT_026002
IDS_PROPITEM_TXT_026003	IDS_PROPITEM_TXT_026003
IDS_PROPITEM_TXT_026004	IDS_PROPITEM_TXT_026004
IDS_PROPITEM_TXT_026005	IDS_PROPITEM_TXT_026005
IDS_PROPITEM_TXT_026006	IDS_PROPITEM_TXT_026006
IDS_PROPITEM_TXT_026007	IDS_PROPITEM_TXT_026007
IDS_PROPITEM_TXT_026008	IDS_PROPITEM_TXT_026008
IDS_PROPITEM_TXT_026009	IDS_PROPITEM_TXT_026009
IDS_PROPITEM_TXT_026010	IDS_PROPITEM_TXT_026010
IDS_PROPITEM_TXT_026011	IDS_PROPITEM_TXT_026011
IDS_PROPITEM_TXT_026012	IDS_PROPITEM_TXT_026012
IDS_PROPITEM_TXT_026013	IDS_PROPITEM_TXT_026013
IDS_PROPITEM_TXT_026014	IDS_PROPITEM_TXT_026014
IDS_PROPITEM_TXT_026015	2021 Red Candle
IDS_PROPITEM_TXT_026016	
IDS_PROPITEM_TXT_026017	2021 Halloween Charm
IDS_PROPITEM_TXT_026018	
IDS_PROPITEM_TXT_026019	2021 Halloween Pumpkin
IDS_PROPITEM_TXT_026020	
IDS_PROPITEM_TXT_026021	2021 Halloween Box
IDS_PROPITEM_TXT_026022	
IDS_PROPITEM_TXT_026023	2021 Halloween Basket
IDS_PROPITEM_TXT_026024	
IDS_PROPITEM_TXT_026025	2021 Halloween Hunter Box
IDS_PROPITEM_TXT_026026	
IDS_PROPITEM_TXT_026027	2021 Van Harlen Necklace
IDS_PROPITEM_TXT_026028	An exclusive necklace that was given during 2021 Halloween Event which gives you +10 to all stats and 5% Attack.
IDS_PROPITEM_TXT_026029	2021 Master Pumpkin Hat
IDS_PROPITEM_TXT_026030	Let's celebrate Halloween by wearing this hat on your head. Adds PvE Damage and Attack by 10%.
IDS_PROPITEM_TXT_026031	2021 Zombie Hunter's  Cloak
IDS_PROPITEM_TXT_026032	Let's celebrate Halloween by wearing this cloak. Adds HP +10%, Parry +5%, Ranged Block +5%, Melee Block +5% and Def +5%.
IDS_PROPITEM_TXT_026033	2021 Zombie Box
IDS_PROPITEM_TXT_026034	
IDS_PROPITEM_TXT_026035	Bloody Mary's Favor
IDS_PROPITEM_TXT_026036	
IDS_PROPITEM_TXT_026037	R.DeFeo Bounty
IDS_PROPITEM_TXT_026038	
IDS_PROPITEM_TXT_026039	Ride-Along Mr. Pumpkin
IDS_PROPITEM_TXT_026040	A giveaway cloak from November 2021 Attendance Event. Attributes will be removed on December 29, 2021 Maintenance.
IDS_PROPITEM_TXT_026041	Overseer Hat (M)
IDS_PROPITEM_TXT_026042	Overseer Hat for male characters.
IDS_PROPITEM_TXT_026043	Overseer Suit (M)
IDS_PROPITEM_TXT_026044	Overseer Suit for male characters.
IDS_PROPITEM_TXT_026045	Overseer Gloves (M)
IDS_PROPITEM_TXT_026046	Overseer Gloves for male characters.
IDS_PROPITEM_TXT_026047	Overseer Shoes (M)
IDS_PROPITEM_TXT_026048	Overseer Shoes for male characters.
IDS_PROPITEM_TXT_026049	Overseer Bag (M)
IDS_PROPITEM_TXT_026050	Overseer Bag for male characters.
IDS_PROPITEM_TXT_026051	Overseer Mask (M)
IDS_PROPITEM_TXT_026052	Overseer Mask for male characters.
IDS_PROPITEM_TXT_026053	Overseer Set (M)
IDS_PROPITEM_TXT_026054	Overseer Set for Male Characters.
IDS_PROPITEM_TXT_026055	Overseer Hat (F)
IDS_PROPITEM_TXT_026056	Overseer Hat for female characters.
IDS_PROPITEM_TXT_026057	Overseer Suit (F)
IDS_PROPITEM_TXT_026058	Overseer Suit for female characters.
IDS_PROPITEM_TXT_026059	Overseer Gloves (F)
IDS_PROPITEM_TXT_026060	Overseer Gloves for female characters.
IDS_PROPITEM_TXT_026061	Overseer Shoes (F)
IDS_PROPITEM_TXT_026062	Overseer Shoes for female characters.
IDS_PROPITEM_TXT_026063	Overseer Bag (F)
IDS_PROPITEM_TXT_026064	Overseer Bag for female characters.
IDS_PROPITEM_TXT_026065	Overseer Mask (F)
IDS_PROPITEM_TXT_026066	Overseer Mask for female characters.
IDS_PROPITEM_TXT_026067	Overseer Set (F)
IDS_PROPITEM_TXT_026068	Overseer Set for female Characters.
IDS_PROPITEM_TXT_026069	Overseer Pet
IDS_PROPITEM_TXT_026070	
IDS_PROPITEM_TXT_026071	Wizard Hat (M)
IDS_PROPITEM_TXT_026072	Wizard Hat for male characters.
IDS_PROPITEM_TXT_026073	Wizard Suit (M)
IDS_PROPITEM_TXT_026074	Wizard Suit for male characters.
IDS_PROPITEM_TXT_026075	Wizard Gloves (M)
IDS_PROPITEM_TXT_026076	Wizard Gloves for male characters.
IDS_PROPITEM_TXT_026077	Wizard Shoes (M)
IDS_PROPITEM_TXT_026078	Wizard Shoes for male characters.
IDS_PROPITEM_TXT_026079	Wizard Broom (M)
IDS_PROPITEM_TXT_026080	An enchanted broom which allows wizards to fly
IDS_PROPITEM_TXT_026081	Wizard Book (M)
IDS_PROPITEM_TXT_026082	Magical creatures most often used for deliverng post and parcel in the wizarding world.
IDS_PROPITEM_TXT_026083	Wizard Set (M)
IDS_PROPITEM_TXT_026084	Wizard Set for Male Characters.
IDS_PROPITEM_TXT_026085	Witch Hat (F)
IDS_PROPITEM_TXT_026086	Witch Hat for female characters.
IDS_PROPITEM_TXT_026087	Witch Suit (F)
IDS_PROPITEM_TXT_026088	Witch Suit for female characters.
IDS_PROPITEM_TXT_026089	Witch Gloves (F)
IDS_PROPITEM_TXT_026090	Witch Gloves for female characters.
IDS_PROPITEM_TXT_026091	Witch Shoes (F)
IDS_PROPITEM_TXT_026092	Witch Shoes for female characters.
IDS_PROPITEM_TXT_026093	Witch Broom (F)
IDS_PROPITEM_TXT_026094	An enchanted broom which allows witches to fly
IDS_PROPITEM_TXT_026095	Witch Book (F)
IDS_PROPITEM_TXT_026096	Magical creatures most often used for deliverng post and parcel in the wizarding world.
IDS_PROPITEM_TXT_026097	Witch Set (F)
IDS_PROPITEM_TXT_026098	Witch Set for female Characters.
IDS_PROPITEM_TXT_026099	IDS_PROPITEM_TXT_026099
IDS_PROPITEM_TXT_026100	IDS_PROPITEM_TXT_026100
IDS_PROPITEM_TXT_026101	IDS_PROPITEM_TXT_026101
IDS_PROPITEM_TXT_026102	IDS_PROPITEM_TXT_026102
IDS_PROPITEM_TXT_026103	IDS_PROPITEM_TXT_026103
IDS_PROPITEM_TXT_026104	IDS_PROPITEM_TXT_026104
IDS_PROPITEM_TXT_026105	IDS_PROPITEM_TXT_026105
IDS_PROPITEM_TXT_026106	IDS_PROPITEM_TXT_026106
IDS_PROPITEM_TXT_026107	IDS_PROPITEM_TXT_026107
IDS_PROPITEM_TXT_026108	IDS_PROPITEM_TXT_026108
IDS_PROPITEM_TXT_026109	
IDS_PROPITEM_TXT_026110	
IDS_PROPITEM_TXT_026111	
IDS_PROPITEM_TXT_026112	
IDS_PROPITEM_TXT_026113	
IDS_PROPITEM_TXT_026114	
IDS_PROPITEM_TXT_026115	
IDS_PROPITEM_TXT_026116	
IDS_PROPITEM_TXT_026117	
IDS_PROPITEM_TXT_026118	
IDS_PROPITEM_TXT_026119	IDS_PROPITEM_TXT_026119
IDS_PROPITEM_TXT_026120	IDS_PROPITEM_TXT_026120
IDS_PROPITEM_TXT_026121	IDS_PROPITEM_TXT_026121
IDS_PROPITEM_TXT_026122	IDS_PROPITEM_TXT_026122
IDS_PROPITEM_TXT_026123	IDS_PROPITEM_TXT_026123
IDS_PROPITEM_TXT_026124	IDS_PROPITEM_TXT_026124
IDS_PROPITEM_TXT_026125	IDS_PROPITEM_TXT_026125
IDS_PROPITEM_TXT_026126	IDS_PROPITEM_TXT_026126
IDS_PROPITEM_TXT_026127	IDS_PROPITEM_TXT_026127
IDS_PROPITEM_TXT_026128	IDS_PROPITEM_TXT_026128
IDS_PROPITEM_TXT_026129	IDS_PROPITEM_TXT_026129
IDS_PROPITEM_TXT_026130	IDS_PROPITEM_TXT_026130
IDS_PROPITEM_TXT_026131	IDS_PROPITEM_TXT_026131
IDS_PROPITEM_TXT_026132	IDS_PROPITEM_TXT_026132
IDS_PROPITEM_TXT_026133	IDS_PROPITEM_TXT_026133
IDS_PROPITEM_TXT_026134	IDS_PROPITEM_TXT_026134
IDS_PROPITEM_TXT_026135	IDS_PROPITEM_TXT_026135
IDS_PROPITEM_TXT_026136	IDS_PROPITEM_TXT_026136
IDS_PROPITEM_TXT_026137	IDS_PROPITEM_TXT_026137
IDS_PROPITEM_TXT_026138	IDS_PROPITEM_TXT_026138
IDS_PROPITEM_TXT_026139	IDS_PROPITEM_TXT_026139
IDS_PROPITEM_TXT_026140	IDS_PROPITEM_TXT_026140
IDS_PROPITEM_TXT_026141	IDS_PROPITEM_TXT_026141
IDS_PROPITEM_TXT_026142	IDS_PROPITEM_TXT_026142
IDS_PROPITEM_TXT_026143	IDS_PROPITEM_TXT_026143
IDS_PROPITEM_TXT_026144	IDS_PROPITEM_TXT_026144
IDS_PROPITEM_TXT_026145	IDS_PROPITEM_TXT_026145
IDS_PROPITEM_TXT_026146	IDS_PROPITEM_TXT_026146
IDS_PROPITEM_TXT_026147	IDS_PROPITEM_TXT_026147
IDS_PROPITEM_TXT_026148	IDS_PROPITEM_TXT_026148
IDS_PROPITEM_TXT_026149	IDS_PROPITEM_TXT_026149
IDS_PROPITEM_TXT_026150	IDS_PROPITEM_TXT_026150
IDS_PROPITEM_TXT_026151	IDS_PROPITEM_TXT_026151
IDS_PROPITEM_TXT_026152	IDS_PROPITEM_TXT_026152
IDS_PROPITEM_TXT_026153	IDS_PROPITEM_TXT_026153
IDS_PROPITEM_TXT_026154	IDS_PROPITEM_TXT_026154
IDS_PROPITEM_TXT_026155	Dungeon Waffen Händler
IDS_PROPITEM_TXT_026156	Sammle Ticket und tausche sie beim Dungeon Ticket Händler gegen eine der Waffen ein, die man im Dungeon erhalten kann.
IDS_PROPITEM_TXT_026157	IDS_PROPITEM_TXT_026157
IDS_PROPITEM_TXT_026158	IDS_PROPITEM_TXT_026158
IDS_PROPITEM_TXT_026159	IDS_PROPITEM_TXT_026159
IDS_PROPITEM_TXT_026160	IDS_PROPITEM_TXT_026160
IDS_PROPITEM_TXT_026161	IDS_PROPITEM_TXT_026161
IDS_PROPITEM_TXT_026162	IDS_PROPITEM_TXT_026162
IDS_PROPITEM_TXT_026163	IDS_PROPITEM_TXT_026163
IDS_PROPITEM_TXT_026164	IDS_PROPITEM_TXT_026164
IDS_PROPITEM_TXT_026165	IDS_PROPITEM_TXT_026165
IDS_PROPITEM_TXT_026166	IDS_PROPITEM_TXT_026166
IDS_PROPITEM_TXT_026167	IDS_PROPITEM_TXT_026167
IDS_PROPITEM_TXT_026168	IDS_PROPITEM_TXT_026168
IDS_PROPITEM_TXT_026169	IDS_PROPITEM_TXT_026169
IDS_PROPITEM_TXT_026170	IDS_PROPITEM_TXT_026170
IDS_PROPITEM_TXT_026171	IDS_PROPITEM_TXT_026171
IDS_PROPITEM_TXT_026172	IDS_PROPITEM_TXT_026172
IDS_PROPITEM_TXT_026173	IDS_PROPITEM_TXT_026173
IDS_PROPITEM_TXT_026174	IDS_PROPITEM_TXT_026174
IDS_PROPITEM_TXT_026175	IDS_PROPITEM_TXT_026175
IDS_PROPITEM_TXT_026176	IDS_PROPITEM_TXT_026176
IDS_PROPITEM_TXT_026177	IDS_PROPITEM_TXT_026177
IDS_PROPITEM_TXT_026178	IDS_PROPITEM_TXT_026178
IDS_PROPITEM_TXT_026179	IDS_PROPITEM_TXT_026179
